,id,number,state,userId,userlogin,username,labels,createTimestamp,updateTimestamp,finishTimestamp,type
0,5376141,I37899,open,5630689,zhanghui_china,张辉,[],2021-02-06T13:52:28+08:00,2021-02-06T13:52:29+08:00,,Bug-Report
1,5375293,I377LP,open,7342144,cathwong,cathwong,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}, {'id': 58021462, 'name': 'kind/task', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/task', 'created_at': '2020-03-19T16:23:25+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-02-06T06:34:13+08:00,2021-02-06T07:00:21+08:00,,Task-Tracking
2,5375176,I377IG,open,7641490,lixiachen,lixiachen,[],2021-02-06T00:47:52+08:00,2021-02-06T01:09:12+08:00,,Task-Tracking
3,5369117,I372U5,open,8036781,lizhenglong1992,lizhenglong1992,[],2021-02-05T16:51:44+08:00,2021-02-05T16:53:46+08:00,,Task-Tracking
4,5368994,I372QQ,open,6575182,yangjie159,yangjie159,[],2021-02-05T16:36:17+08:00,2021-02-05T16:38:30+08:00,,Requirement
5,5368440,I372BC,open,8383724,ydwu4,ydwu4,[],2021-02-05T16:05:29+08:00,2021-02-05T16:06:10+08:00,,Requirement
6,5368333,I3728D,open,7353905,wangchengyuan,wangchengyuan,[],2021-02-05T16:03:16+08:00,2021-02-05T16:07:25+08:00,,Task-Tracking
7,5367716,I371R8,open,6557911,echo_hua,echo_hua,[],2021-02-05T15:14:36+08:00,2021-02-05T15:16:46+08:00,,Bug-Report
8,5367596,I371NW,open,7914510,sishuikang,HuKang,[],2021-02-05T14:58:33+08:00,2021-02-05T14:59:09+08:00,,Task-Tracking
9,5357710,I36U1A,open,7541093,zhang_yi2020,zhangyi,[],2021-02-05T11:21:42+08:00,2021-02-05T11:24:03+08:00,,Bug-Report
10,5356795,I36TBV,open,7845873,ZJUTER0126,好名字可以让你的朋友更容易记住你,[],2021-02-05T11:01:06+08:00,2021-02-05T11:05:10+08:00,,Requirement
11,5354852,I36RTW,open,6575280,zhoufeng54,zhoufeng,[],2021-02-04T22:57:50+08:00,2021-02-04T22:58:07+08:00,,Empty-Template
12,5354710,I36RPY,open,6574854,jjfeing,jjfeing,[],2021-02-04T21:46:20+08:00,2021-02-04T21:47:50+08:00,,Empty-Template
13,5354038,I36R7A,open,7929819,gongdaguo,gongdaguo,[],2021-02-04T20:34:19+08:00,2021-02-04T20:34:42+08:00,,Bug-Report
14,5353944,I36R4O,open,7873411,YeFeng_24,yefeng,[],2021-02-04T20:02:23+08:00,2021-02-04T20:05:15+08:00,,Bug-Report
15,5351945,I36PL5,open,7353905,wangchengyuan,wangchengyuan,[],2021-02-04T19:25:56+08:00,2021-02-04T19:25:58+08:00,,Task-Tracking
16,5351941,I36PL1,open,7353905,wangchengyuan,wangchengyuan,[],2021-02-04T19:24:08+08:00,2021-02-04T19:25:04+08:00,,Task-Tracking
17,5351938,I36PKY,open,7353905,wangchengyuan,wangchengyuan,[],2021-02-04T19:22:53+08:00,2021-02-04T19:23:19+08:00,,Task-Tracking
18,5351872,I36PJ4,open,8359095,zuochuanyong,zuochuanyong,[],2021-02-04T19:04:27+08:00,2021-02-04T19:05:57+08:00,,RFC
19,5349953,I36O1T,open,7353920,hangangqiang,hangq,[],2021-02-04T18:20:16+08:00,2021-02-04T18:21:50+08:00,,RFC
20,5349085,I36NDP,open,7889971,lzkcode,liuzhongkai,[],2021-02-04T18:02:06+08:00,2021-02-04T18:02:43+08:00,,Bug-Report
21,5334333,I36BZX,open,7854338,zhujingxuan,zhujingxuan,[],2021-02-04T16:13:51+08:00,2021-02-04T16:13:54+08:00,,Task-Tracking
22,5334288,I36BYO,open,7541001,wu_tian_yu9,吴天瑜,"[{'id': 58021213, 'name': 'kind/bug', 'color': 'ec0019', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/bug', 'created_at': '2020-03-19T16:22:05+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022151, 'name': 'device/ascend', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/ascend', 'created_at': '2020-03-19T16:26:34+08:00', 'updated_at': '2021-02-05T16:40:22+08:00'}]",2021-02-04T16:09:43+08:00,2021-02-04T16:09:43+08:00,,Bug-Report
23,5331089,I369HT,open,6517937,tronzhang,TronZhang,[],2021-02-04T15:23:40+08:00,2021-02-04T15:25:25+08:00,,Bug-Report
24,5331077,I369HH,open,6557911,echo_hua,echo_hua,[],2021-02-04T15:23:33+08:00,2021-02-05T09:31:51+08:00,,Bug-Report
25,5330584,I3693S,open,7342588,wangmin0104,wangmin0104,[],2021-02-04T15:16:30+08:00,2021-02-04T17:10:00+08:00,,Task-Tracking
26,5329972,I368MS,open,7541001,wu_tian_yu9,吴天瑜,"[{'id': 58021213, 'name': 'kind/bug', 'color': 'ec0019', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/bug', 'created_at': '2020-03-19T16:22:05+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2021-02-04T15:11:02+08:00,2021-02-04T19:51:20+08:00,,Bug-Report
27,5326013,I365KT,open,5610790,yyyzzzhao,yyyzzzhao,[],2021-02-04T14:02:51+08:00,2021-02-04T14:02:53+08:00,,Bug-Report
28,5322366,I362RI,open,7353920,hangangqiang,hangq,[],2021-02-04T10:35:03+08:00,2021-02-04T10:35:33+08:00,,Bug-Report
29,5322278,I362P2,open,7873411,YeFeng_24,yefeng,[],2021-02-04T10:25:05+08:00,2021-02-04T21:05:54+08:00,,Bug-Report
30,5320648,I361FS,open,2151589,shuzigood,吴书全,[],2021-02-03T21:30:15+08:00,2021-02-04T15:11:15+08:00,,Bug-Report
31,5296291,I35IN7,open,6574895,qujianwei,qujianwei,[],2021-02-03T17:57:38+08:00,2021-02-03T18:06:31+08:00,,Bug-Report
32,5289256,I35D7S,open,449787,louie5,louie171,[],2021-02-03T16:03:44+08:00,2021-02-03T16:04:05+08:00,,Requirement
33,5288007,I35C93,open,5708230,louisncu,liujiahan,[],2021-02-03T15:09:26+08:00,2021-02-05T17:51:32+08:00,,Requirement
34,5286962,I35BG2,open,7342633,sl_wang,wangshuangling,[],2021-02-03T14:26:20+08:00,2021-02-03T14:26:22+08:00,,Bug-Report
35,5284886,I359UE,open,8629710,fireinthehole1024,fireinthehole1024,[],2021-02-03T09:46:36+08:00,2021-02-03T09:51:26+08:00,,Empty-Template
36,5282755,I35877,open,5630689,zhanghui_china,张辉,[],2021-02-03T00:04:30+08:00,2021-02-05T11:21:09+08:00,,Bug-Report
37,5282352,I357W0,open,7541001,wu_tian_yu9,吴天瑜,"[{'id': 58021213, 'name': 'kind/bug', 'color': 'ec0019', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/bug', 'created_at': '2020-03-19T16:22:05+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022151, 'name': 'device/ascend', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/ascend', 'created_at': '2020-03-19T16:26:34+08:00', 'updated_at': '2021-02-05T16:40:22+08:00'}, {'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2021-02-02T20:44:19+08:00,2021-02-02T20:44:20+08:00,,Bug-Report
38,5278967,I3559Z,open,7342972,wtcheng,wtcheng,[],2021-02-02T17:43:40+08:00,2021-02-02T17:49:08+08:00,,Task-Tracking
39,5278826,I35562,open,6578500,laiyongqiang,laiyongqiang,[],2021-02-02T17:34:27+08:00,2021-02-03T16:05:08+08:00,,RFC
40,5271593,I34ZL5,open,7698033,zsk423200,周胜凯,[],2021-02-02T15:33:09+08:00,2021-02-02T15:33:44+08:00,,Bug-Report
41,5271575,I34ZKN,open,6584634,wang_shaocong,wangshaocong,[],2021-02-02T15:32:17+08:00,2021-02-02T15:36:50+08:00,,Bug-Report
42,5269072,I34XN4,open,7889971,lzkcode,liuzhongkai,[],2021-02-02T14:08:52+08:00,2021-02-02T14:09:11+08:00,,Bug-Report
43,5267866,I34WPM,open,7808815,yepei6,yepei6,[],2021-02-02T11:11:57+08:00,2021-02-02T11:12:47+08:00,,RFC
44,5266773,I34VV9,open,7672178,shenwei41,shenwei41,[],2021-02-02T09:52:41+08:00,2021-02-02T09:53:23+08:00,,Task-Tracking
45,5266143,I34VDR,open,7641490,lixiachen,lixiachen,[],2021-02-02T06:19:21+08:00,2021-02-02T06:19:43+08:00,,Task-Tracking
46,5261966,I34S5Q,open,7865710,luchengthu,luchengthu,[],2021-02-01T21:58:09+08:00,2021-02-01T21:58:11+08:00,,RFC
47,5261913,I34S49,open,7865710,luchengthu,luchengthu,[],2021-02-01T21:53:53+08:00,2021-02-01T21:53:55+08:00,,RFC
48,5261902,I34S3Y,open,7865710,luchengthu,luchengthu,[],2021-02-01T21:51:58+08:00,2021-02-01T21:51:59+08:00,,RFC
49,5261891,I34S3N,open,7865710,luchengthu,luchengthu,[],2021-02-01T21:49:24+08:00,2021-02-01T21:49:25+08:00,,RFC
50,5255213,I34MY5,open,8234752,moonblue333,moonblue333,[],2021-02-01T17:08:46+08:00,2021-02-01T17:08:47+08:00,,Requirement
51,5255165,I34MWT,open,8234752,moonblue333,moonblue333,[],2021-02-01T17:04:51+08:00,2021-02-01T17:04:52+08:00,,Empty-Template
52,5255128,I34MVS,open,8234752,moonblue333,moonblue333,[],2021-02-01T17:00:33+08:00,2021-02-01T17:00:35+08:00,,Empty-Template
53,5255052,I34MTO,open,8234752,moonblue333,moonblue333,[],2021-02-01T16:55:28+08:00,2021-02-01T16:55:29+08:00,,Empty-Template
54,5228934,I342O6,open,7628316,gongw03,gongwei,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2021-01-31T13:50:28+08:00,2021-02-02T08:55:44+08:00,,Bug-Report
55,5081953,I30X9D,open,7501862,luoyang42,luoyang,[],2021-01-30T18:08:40+08:00,2021-01-30T18:08:55+08:00,,Bug-Report
56,4961909,I2YCMT,open,6575400,yanghaitao1,yanghaitao,[],2021-01-30T11:47:50+08:00,2021-01-30T15:59:21+08:00,,Bug-Report
57,4959787,I2YAZV,open,6584642,yuzhenhua666,于振华,[],2021-01-30T11:27:43+08:00,2021-02-01T10:10:45+08:00,,RFC
58,4956185,I2Y87T,open,6574895,qujianwei,qujianwei,[],2021-01-30T10:56:58+08:00,2021-01-30T11:37:57+08:00,,Bug-Report
59,4946136,I2Y0GO,open,6575338,xiefangqi,xiefangqi,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-01-30T09:56:15+08:00,2021-01-30T09:56:48+08:00,,Bug-Report
60,4944939,I2XZJF,open,6575395,xulei2020,xulei,[],2021-01-30T09:50:37+08:00,2021-02-02T19:07:33+08:00,,Task-Tracking
61,4941812,I2XX4K,open,7379874,ddwsky,wandongdong,[],2021-01-30T09:37:23+08:00,2021-01-30T09:37:24+08:00,,RFC
62,4932365,I2XPU5,open,8055865,junjiecheng,junjie,[],2021-01-30T09:17:40+08:00,2021-02-05T14:06:38+08:00,,Bug-Report
63,4807959,I2V1UF,open,7369218,alashkari,alashkari,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-01-29T04:07:30+08:00,2021-01-29T06:25:29+08:00,,RFC
64,4803546,I2UYFU,open,7342144,cathwong,cathwong,"[{'id': 58024577, 'name': 'comp/operator', 'color': 'ae6337', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/operator', 'created_at': '2020-03-19T16:42:52+08:00', 'updated_at': '2021-02-03T14:41:15+08:00'}, {'id': 58021462, 'name': 'kind/task', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/task', 'created_at': '2020-03-19T16:23:25+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-01-29T03:54:24+08:00,2021-01-29T04:13:25+08:00,,Task-Tracking
65,4728655,I2TCNJ,open,6575400,yanghaitao1,yanghaitao,[],2021-01-28T20:53:52+08:00,2021-01-28T20:54:21+08:00,,Bug-Report
66,4718060,I2T4H8,open,1054271,zhouyifengCode,wqx,[],2021-01-28T18:52:20+08:00,2021-01-28T18:52:21+08:00,,Bug-Report
67,4683118,I2SDIM,open,6557911,echo_hua,echo_hua,[],2021-01-28T16:15:29+08:00,2021-01-28T16:15:31+08:00,,Bug-Report
68,4646134,I2RKZA,open,5630689,zhanghui_china,张辉,[],2021-01-28T07:36:50+08:00,2021-01-28T07:36:51+08:00,,Bug-Report
69,4536430,I2P8BY,open,6575395,xulei2020,xulei,[],2021-01-27T15:48:12+08:00,2021-01-29T10:05:37+08:00,,Bug-Report
70,4535247,I2P7F3,open,7347157,joylvliang,JoyLvliang,"[{'id': 58024323, 'name': 'comp/api', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/api', 'created_at': '2020-03-19T16:40:35+08:00', 'updated_at': '2021-01-27T14:17:44+08:00'}, {'id': 58020586, 'name': 'kind/feature', 'color': '6a06d1', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/feature', 'created_at': '2020-03-19T16:18:31+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022151, 'name': 'device/ascend', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/ascend', 'created_at': '2020-03-19T16:26:34+08:00', 'updated_at': '2021-02-05T16:40:22+08:00'}, {'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022173, 'name': 'device/cpu', 'color': '1dbaae', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/cpu', 'created_at': '2020-03-19T16:26:44+08:00', 'updated_at': '2021-02-05T16:40:48+08:00'}]",2021-01-27T14:17:44+08:00,2021-02-02T11:40:09+08:00,,RFC
71,4521284,I2OWN8,open,7823966,TFbunny,34bunny,[],2021-01-27T05:42:24+08:00,2021-01-27T05:42:37+08:00,,Task-Tracking
72,4508560,I2OMTS,open,7672178,shenwei41,shenwei41,[],2021-01-27T02:26:45+08:00,2021-01-27T02:26:47+08:00,,Task-Tracking
73,4506877,I2OLJ1,open,7672178,shenwei41,shenwei41,[],2021-01-27T02:03:16+08:00,2021-01-27T02:03:37+08:00,,Task-Tracking
74,4474206,I2NWBI,open,6584654,yoonlee666,yoonlee666,[],2021-01-26T14:59:36+08:00,2021-01-26T14:59:37+08:00,,RFC
75,4472253,I2NUT9,open,5644189,c_34,chenhaozhe,"[{'id': 76126362, 'name': 'usability-api', 'color': 'febc08', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-api', 'created_at': '2020-08-21T14:58:32+08:00', 'updated_at': '2021-02-04T14:44:13+08:00'}]",2021-01-26T11:02:33+08:00,2021-02-03T15:49:44+08:00,,Task-Tracking
76,4399417,I2MAM1,open,8207914,lgarithm,lgarithm,[],2021-01-25T20:55:12+08:00,2021-01-26T09:29:52+08:00,,Bug-Report
77,4399409,I2MALT,open,8207914,lgarithm,lgarithm,[],2021-01-25T20:50:48+08:00,2021-01-25T20:52:18+08:00,,Empty-Template
78,4398643,I2MA0J,open,8357181,he-botao,何博韬,[],2021-01-25T18:29:22+08:00,2021-01-25T18:42:55+08:00,,Requirement
79,4395783,I2M7T3,open,7353915,yangruoqi713,yangruoqi713,[],2021-01-25T16:31:47+08:00,2021-02-04T10:56:02+08:00,,Task-Tracking
80,4391121,I2M47L,open,7353920,hangangqiang,hangq,[],2021-01-25T10:00:24+08:00,2021-02-05T17:15:49+08:00,,RFC
81,4037151,I2EJ33,open,7833745,zhaochao27,atlas_zc,[],2021-01-23T17:18:59+08:00,2021-01-23T17:19:00+08:00,,Bug-Report
82,4026059,I2EAIZ,open,7922356,suhaibo,suhaibo,[],2021-01-21T21:04:33+08:00,2021-01-21T21:04:35+08:00,,Bug-Report
83,4024494,I2E9BI,open,7416383,leozhujiang,Leo,[],2021-01-21T17:09:54+08:00,2021-01-21T17:09:55+08:00,,Requirement
84,4024234,I2E94A,open,6575280,zhoufeng54,zhoufeng,[],2021-01-21T16:46:26+08:00,2021-01-27T14:45:35+08:00,,Empty-Template
85,4023415,I2E8HJ,open,8540409,hx358031364,hx358031364,[],2021-01-21T15:27:46+08:00,2021-01-21T15:27:48+08:00,,Bug-Report
86,4022170,I2E7IY,open,7342128,jonwe,JonathanY,[],2021-01-21T13:23:41+08:00,2021-01-21T13:24:07+08:00,,Requirement
87,4021836,I2E79O,open,8597950,chao-casia,chao_casia,[],2021-01-21T11:50:01+08:00,2021-01-21T11:51:32+08:00,,Empty-Template
88,4020218,I2E60Q,open,6575395,xulei2020,xulei,[],2021-01-21T09:06:57+08:00,2021-02-03T10:21:56+08:00,,Requirement
89,4015015,I2E207,open,6573901,zhouyaqiang0,zhouyaqiang0,[],2021-01-20T11:52:00+08:00,2021-01-20T11:52:41+08:00,,RFC
90,4014150,I2E1C6,open,8585225,harasuki,harasuki,[],2021-01-20T10:37:56+08:00,2021-01-20T11:02:32+08:00,,Bug-Report
91,4012788,I2E0AC,open,7823966,TFbunny,34bunny,[],2021-01-20T06:29:16+08:00,2021-01-20T06:32:14+08:00,,Requirement
92,4007176,I2DVYG,open,7379874,ddwsky,wandongdong,[],2021-01-19T16:05:45+08:00,2021-01-19T16:05:46+08:00,,RFC
93,4006463,I2DVEN,open,7517111,sliawatimena,sliawatimena,[],2021-01-19T15:12:07+08:00,2021-01-19T15:12:08+08:00,,RFC
94,4003045,I2DSRP,open,7405533,wei_wei_yang_vs,杨维维,"[{'id': 58024345, 'name': 'comp/example', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/example', 'created_at': '2020-03-19T16:40:50+08:00', 'updated_at': '2021-01-19T09:30:20+08:00'}, {'id': 58022151, 'name': 'device/ascend', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/ascend', 'created_at': '2020-03-19T16:26:34+08:00', 'updated_at': '2021-02-05T16:40:22+08:00'}, {'id': 58021170, 'name': 'kind/performance', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/performance', 'created_at': '2020-03-19T16:21:45+08:00', 'updated_at': '2021-02-05T15:53:45+08:00'}]",2021-01-19T09:30:19+08:00,2021-01-19T09:30:20+08:00,,Bug-Report
95,4002995,I2DSQB,open,7405533,wei_wei_yang_vs,杨维维,"[{'id': 58024345, 'name': 'comp/example', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/example', 'created_at': '2020-03-19T16:40:50+08:00', 'updated_at': '2021-01-19T09:30:20+08:00'}, {'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2021-01-19T09:24:34+08:00,2021-01-19T09:31:31+08:00,,Bug-Report
96,4002387,I2DS9F,open,5078,skywalk,skywalk,[],2021-01-18T22:27:19+08:00,2021-01-18T22:27:20+08:00,,Bug-Report
97,4001712,I2DRQO,open,7353920,hangangqiang,hangq,[],2021-01-18T19:07:30+08:00,2021-02-04T20:51:44+08:00,,RFC
98,4000147,I2DQJ7,open,8203343,zhang-guowen123,张国稳,[],2021-01-18T16:33:04+08:00,2021-01-18T16:33:05+08:00,,Bug-Report
99,3999922,I2DQCY,open,7663402,liangzelang,liangzelang,[],2021-01-18T16:16:09+08:00,2021-01-18T16:19:51+08:00,,Bug-Report
100,3994427,I2DM4B,open,7892682,ffeiding,ffeiDing,[],2021-01-17T21:01:44+08:00,2021-01-17T21:02:53+08:00,,Bug-Report
101,3994186,I2DLXM,open,7822313,smcopen,smcopen,[],2021-01-17T18:47:41+08:00,2021-01-17T18:48:43+08:00,,Bug-Report
102,3992305,I2DKHD,open,7586306,tukjet,tukjet,[],2021-01-16T18:30:03+08:00,2021-01-16T18:30:05+08:00,,Bug-Report
103,3991896,I2DK60,open,6575400,yanghaitao1,yanghaitao,[],2021-01-16T16:42:28+08:00,2021-01-16T16:47:11+08:00,,RFC
104,3991728,I2DK1C,open,8359095,zuochuanyong,zuochuanyong,[],2021-01-16T16:07:36+08:00,2021-01-16T16:25:37+08:00,,RFC
105,3991594,I2DJXM,open,6574854,jjfeing,jjfeing,[],2021-01-16T15:34:18+08:00,2021-01-16T16:14:47+08:00,,Empty-Template
106,3986072,I2DFO8,open,5644189,c_34,chenhaozhe,[],2021-01-15T14:18:44+08:00,2021-01-15T14:18:45+08:00,,Task-Tracking
107,3982518,I2DCXI,open,6584642,yuzhenhua666,于振华,[],2021-01-14T20:46:45+08:00,2021-01-14T20:46:45+08:00,,RFC
108,3982391,I2DCTZ,open,6584654,yoonlee666,yoonlee666,[],2021-01-14T20:14:00+08:00,2021-01-14T20:15:58+08:00,,Bug-Report
109,3978597,I2D9WL,open,7347367,wangnan39,wangnan39,[],2021-01-14T16:26:21+08:00,2021-01-14T16:36:01+08:00,,RFC
110,3978589,I2D9WD,open,7347367,wangnan39,wangnan39,[],2021-01-14T16:25:32+08:00,2021-01-14T16:33:32+08:00,,RFC
111,3978574,I2D9VY,open,7347367,wangnan39,wangnan39,[],2021-01-14T16:24:10+08:00,2021-01-14T16:32:51+08:00,,RFC
112,3978562,I2D9VM,open,7347367,wangnan39,wangnan39,[],2021-01-14T16:23:15+08:00,2021-01-14T16:32:01+08:00,,RFC
113,3978543,I2D9V3,open,7347367,wangnan39,wangnan39,[],2021-01-14T16:20:37+08:00,2021-01-14T16:30:12+08:00,,RFC
114,3975343,I2D7E7,open,7342131,ezphlow,EricZ,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-01-14T11:12:34+08:00,2021-01-14T11:12:35+08:00,,Task-Tracking
115,3973600,I2D61S,open,7346502,ziruiwu,ZiruiWu,[],2021-01-14T00:23:59+08:00,2021-01-14T00:24:11+08:00,,Requirement
116,3964225,I2CYTD,open,8541141,zxyhku,多啦A梦吃月亮,[],2021-01-12T17:16:07+08:00,2021-01-12T17:16:08+08:00,,Bug-Report
117,3962284,I2CXBG,open,8203343,zhang-guowen123,张国稳,[],2021-01-12T14:32:19+08:00,2021-01-12T14:32:21+08:00,,Bug-Report
118,3962208,I2CX9C,open,8203343,zhang-guowen123,张国稳,[],2021-01-12T14:27:27+08:00,2021-01-12T14:27:28+08:00,,Bug-Report
119,3962043,I2CX4R,open,8203343,zhang-guowen123,张国稳,[],2021-01-12T14:15:15+08:00,2021-01-12T14:15:17+08:00,,Bug-Report
120,3960848,I2CW7K,open,7889971,lzkcode,liuzhongkai,[],2021-01-12T11:32:12+08:00,2021-02-05T11:23:31+08:00,,Bug-Report
121,3959399,I2CV3B,open,7980789,huwenfengde,black,[],2021-01-12T09:43:03+08:00,2021-01-13T09:49:52+08:00,,Requirement
122,3956550,I2CSW6,open,7342972,wtcheng,wtcheng,[],2021-01-11T16:58:53+08:00,2021-01-11T17:16:04+08:00,,Task-Tracking
123,3954123,I2CR0R,open,8203343,zhang-guowen123,张国稳,[],2021-01-11T14:23:31+08:00,2021-01-11T14:23:33+08:00,,Bug-Report
124,3951307,I2COUJ,open,6575338,xiefangqi,xiefangqi,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2021-01-11T09:54:52+08:00,2021-01-15T09:30:09+08:00,,Bug-Report
125,3947916,I2CM8C,open,6575280,zhoufeng54,zhoufeng,[],2021-01-09T18:40:42+08:00,2021-01-09T18:40:43+08:00,,Empty-Template
126,3941031,I2CGX3,open,8354918,xutianming1985,xutianming_hw,[],2021-01-08T11:25:05+08:00,2021-01-08T11:29:53+08:00,,Requirement
127,3940538,I2CGJE,open,7889971,lzkcode,liuzhongkai,[],2021-01-08T10:39:27+08:00,2021-01-08T10:39:40+08:00,,Bug-Report
128,3939273,I2CFK9,open,7346502,ziruiwu,ZiruiWu,[],2021-01-07T23:53:48+08:00,2021-01-07T23:54:08+08:00,,Requirement
129,3935575,I2CCPJ,open,6574854,jjfeing,jjfeing,[],2021-01-07T14:45:18+08:00,2021-01-16T15:33:29+08:00,,Empty-Template
130,3935232,I2CCG0,open,7716582,zyhstack,张毅辉,[],2021-01-07T14:15:17+08:00,2021-02-05T10:55:17+08:00,,Bug-Report
131,3933562,I2CB5M,open,8477041,zhang-haomin,张浩旻,[],2021-01-07T10:39:57+08:00,2021-01-07T10:39:58+08:00,,Bug-Report
132,3927116,I2C66K,open,7767239,maning202007,maning202007,[],2021-01-06T11:41:47+08:00,2021-01-06T11:42:14+08:00,,Bug-Report
133,3925886,I2C58E,open,8055865,junjiecheng,junjie,[],2021-01-06T09:57:54+08:00,2021-02-05T11:30:01+08:00,,Bug-Report
134,3925478,I2C4X2,open,8203343,zhang-guowen123,张国稳,[],2021-01-06T09:27:12+08:00,2021-01-06T09:27:14+08:00,,Requirement
135,3925112,I2C4MW,open,7342911,peilin-wang,Peilin,[],2021-01-06T03:08:03+08:00,2021-02-05T05:42:41+08:00,,Empty-Template
136,3925009,I2C4K1,open,754894,ahangchen,梦里风林,[],2021-01-06T00:13:37+08:00,2021-01-06T00:46:11+08:00,,Requirement
137,3924462,I2C44U,open,6573901,zhouyaqiang0,zhouyaqiang0,[],2021-01-05T20:51:08+08:00,2021-01-05T20:51:46+08:00,,Bug-Report
